id_municipio,id_municipio_nome,populacao
3151404,Pitangui,21777
3151503,Piumhi,30058
3151602,Planura,8828
3151701,Poço Fundo,13817
3151800,Poços de Caldas,136992
3151909,Pocrane,6943
3152006,Pompéu,24865
3152105,Ponte Nova,48386
3152131,Ponto Chique,2904
3152170,Ponto dos Volantes,8557
3152204,Porteirinha,30441
3152303,Porto Firme,8901
3152402,Poté,11131
3152501,Pouso Alegre,125083
3152600,Pouso Alto,5515
3152709,Prados,7561
3152808,Prata,22770
3152907,Pratápolis,7131
3153004,Pratinha,2911
3153103,Presidente Bernardes,4134
3153202,Presidente Juscelino,2908
3153301,Presidente Kubitschek,2400
3153400,Presidente Olegário,15499
3153509,Alto Jequitibá,6914
3153608,Prudente de Morais,9153
3153707,Quartel Geral,2676
3153806,Queluzito,1522
3153905,Raposos,13290
3154002,Raul Soares,19563
3154101,Recreio,9546
3154150,Reduto,6186
3154200,Resende Costa,9432
3154309,Resplendor,13984
3154408,Ressaquinha,3772
3154457,Riachinho,5502
3154507,Riacho dos Machados,6897
3154606,Ribeirão das Neves,262552
3154705,Ribeirão Vermelho,3388
3154804,Rio Acima,8403
3154903,Rio Casca,10576
3155009,Rio Doce,2140
3155108,Rio do Prado,3765
3155207,Rio Espera,4687
3155306,Rio Manso,4750
3155405,Rio Novo,7125
3155504,Rio Paranaíba,11883
3155603,Rio Pardo de Minas,22559
3155702,Rio Piracicaba,12124
3155801,Rio Pomba,14534
3155900,Rio Preto,4358
3156007,Rio Vermelho,10305
3156106,Ritápolis,4272
3156205,Rochedo de Minas,1862
3156304,Rodeiro,6913
3156403,Romaria,2756
3156452,Rosário da Limeira,3952
3156502,Rubelita,4702
3156601,Rubim,8556
3156700,Sabará,105187
3156809,Sabinópolis,11611
3156908,Sacramento,21683
3157005,Salinas,32905
3157104,Salto da Divisa,4845
3157203,Santa Bárbara,24528
3157252,Santa Bárbara do Leste,6840
3157278,Santa Bárbara do Monte Verde,2484
3157302,Santa Bárbara do Tugúrio,3516
3157336,Santa Cruz de Minas,6634
3157377,Santa Cruz de Salinas,3228
3157401,Santa Cruz do Escalvado,3963
3157500,Santa Efigênia de Minas,3248
3157609,Santa Fé de Minas,2768
3157658,Santa Helena de Minas,4407
3157708,Santa Juliana,12319
3157807,Santa Luzia,176449
3157906,Santa Margarida,12875
3158003,Santa Maria de Itabira,8477
3158102,Santa Maria do Salto,3870
3158201,Santa Maria do Suaçuí,10329
3158300,Santana da Vargem,5594
3158409,Santana de Cataguases,2942
3158508,Santana de Pirapama,6006
3158607,Santana do Deserto,3071
3158706,Santana do Garambéu,1798
3158805,Santana do Jacaré,3577
3158904,Santana do Manhuaçu,7163
3158953,Santana do Paraíso,35458
3159001,Santana do Riacho,4379
3159100,Santana dos Montes,2927
3159209,Santa Rita de Caldas,7192
3159308,Santa Rita de Jacutinga,3984
3159357,Santa Rita de Minas,5420
3159407,Santa Rita de Ibitipoca,2748
3159506,Santa Rita do Itueto,4694
3159605,Santa Rita do Sapucaí,33356
3159704,Santa Rosa da Serra,2739
3159803,Santa Vitória,17118
3159902,Santo Antônio do Amparo,14179
3160009,Santo Antônio do Aventureiro,3165
3160108,Santo Antônio do Grama,3424
3160207,Santo Antônio do Itambé,3228
3160306,Santo Antônio do Jacinto,8298
3160405,Santo Antônio do Monte,22249
3160454,Santo Antônio do Retiro,5239
3160504,Santo Antônio do Rio Abaixo,1508
3160603,Santo Hipólito,2286
3160702,Santos Dumont,35462
3160801,São Bento Abade,3731
3160900,São Brás do Suaçuí,3325
3160959,São Domingos das Dores,4475
3161007,São Domingos do Prata,14614
3161056,São Félix de Minas,2649
3161106,São Francisco,40759
3161205,São Francisco de Paula,5219
3161304,São Francisco de Sales,4639
3161403,São Francisco do Glória,3997
3161502,São Geraldo,8451
3161601,São Geraldo da Piedade,2707
3161650,São Geraldo do Baixio,2552
3161700,São Gonçalo do Abaeté,5845
3161809,São Gonçalo do Pará,9597
3161908,São Gonçalo do Rio Abaixo,9495
3162005,São Gonçalo do Sapucaí,19300
3162104,São Gotardo,32596
3162203,São João Batista do Glória,6332
3162252,São João da Lagoa,3854
3162302,São João da Mata,2446
3162401,São João da Ponte,19233
3162450,São João das Missões,9254
3162500,São João del Rei,76536
3162559,São João do Manhuaçu,8692
3162575,São João do Manteninha,4352
3162609,São João do Oriente,5844
3162658,São João do Pacuí,3171
3162708,São João do Paraíso,19423
3162807,São João Evangelista,12337
3162906,São João Nepomuceno,21135
3162922,São Joaquim de Bicas,27370
3162948,São José da Barra,6191
3162955,São José da Lapa,21018
3163003,São José da Safira,2984
3163102,São José da Varginha,3673
3163201,São José do Alegre,3389
3163300,São José do Divino,2775
3163409,São José do Goiabal,4488
3163508,São José do Jacuri,5028
3163607,São José do Mantimento,2219
3163706,São Lourenço,37433
3163805,São Miguel do Anta,5314
3163904,São Pedro da União,4085
3164001,São Pedro dos Ferros,5943
3164100,São Pedro do Suaçuí,4213
3164209,São Romão,8152
3164308,São Roque de Minas,5970
3164407,São Sebastião da Bela Vista,5071
3164431,São Sebastião da Vargem Alegre,2563
3164472,São Sebastião do Anta,4893
3164506,São Sebastião do Maranhão,8267
3164605,São Sebastião do Oeste,6924
3164704,São Sebastião do Paraíso,58895
3164803,São Sebastião do Rio Preto,1057
3164902,São Sebastião do Rio Verde,1926
3165008,São Tiago,9237
3165107,São Tomás de Aquino,5495
3165206,São Thomé das Letras,5708
3165305,São Vicente de Minas,5618
3165404,Sapucaí-Mirim,5117
3165503,Sardoá,4154
3165537,Sarzedo,29258
3165552,Setubinha,7438
3165560,Sem-Peixe,2105
3165578,Senador Amaral,4858
3165602,Senador Cortes,1769
3165701,Senador Firmino,6371
3165800,Senador José Bento,1803
3165909,Senador Modestino Gonçalves,3334
3166006,Senhora de Oliveira,4657
3166105,Senhora do Porto,2467
3166204,Senhora dos Remédios,8793
3166303,Sericita,5932
3166402,Seritinga,1532
3166501,Serra Azul de Minas,3039
3166600,Serra da Saudade,714
3166709,Serra dos Aimorés,5514
3166808,Serra do Salitre,9253
3166907,Serrania,6262
3166956,Serranópolis de Minas,3580
3167004,Serranos,1664
3167103,Serro,17930
3167202,Sete Lagoas,188642
3167301,Silveirânia,1931
3167400,Silvianópolis,5176
3167509,Simão Pereira,2479
3167608,Simonésia,15468
3167707,Sobrália,4234
3167806,Soledade de Minas,4628
3167905,Tabuleiro,3387
3168002,Taiobeiras,26573
3168051,Taparuba,2757
3168101,Tapira,3231
3168200,Tapiraí,1414
3168309,Taquaraçu de Minas,3477
3168408,Tarumirim,12001
3168507,Teixeiras,10309
3168606,Teófilo Otoni,111701
3168705,Timóteo,67119
3168804,Tiradentes,6431
3168903,Tiros,6511
3169000,Tocantins,13464
3169059,Tocos do Moji,3327
3169109,Toledo,5874
3169208,Tombos,7147
3169307,Três Corações,61255
3169356,Três Marias,23450
3169406,Três Pontas,45171
3169505,Tumiritinga,4689
3169604,Tupaciguara,20942
3169703,Turmalina,16161
3169802,Turvolândia,3993
3169901,Ubá,84728
3170008,Ubaí,9330
3170057,Ubaporanga,10479
3170107,Uberaba,276656
3170206,Uberlândia,582729
3170305,Umburatiba,2180
3170404,Unaí,69816
3170438,União de Minas,3104
3170479,Uruana de Minas,2643
3170503,Urucânia,8587
3170529,Urucuia,13194
3170578,Vargem Alegre,4759
3170602,Vargem Bonita,1773
3170651,Vargem Grande do Rio Pardo,3699
3170701,Varginha,111957
3170750,Varjão de Minas,5474
3170800,Várzea da Palma,27608
3170909,Varzelândia,14594
3171006,Vazante,16328
3171030,Verdelândia,5799
3171071,Veredinha,4245
3171105,Veríssimo,2775
3171154,Vermelho Novo,3979
3171204,Vespasiano,102264
3171303,Viçosa,64148
3171402,Vieiras,3082
3171501,Mathias Lobato,2385
3171600,Virgem da Lapa,9759
3171709,Virgínia,7440
3171808,Virginópolis,8402
3171907,Virgolândia,3732
3172004,Visconde do Rio Branco,31825
3172103,Volta Grande,3666
3172202,Wenceslau Braz,1987
3200102,Afonso Cláudio,24879
3200136,Águia Branca,7842
3200169,Água Doce do Norte,9670
3200201,Alegre,24057
3200300,Alfredo Chaves,11557
3200359,Alto Rio Novo,5979
3200409,Anchieta,24129
3200508,Apiacá,5938
3200607,Aracruz,74252
3200706,Atilio Vivacqua,8432
3200805,Baixo Guandu,24709
3200904,Barra de São Francisco,33822
3201001,Boa Esperança,10906
3201100,Bom Jesus do Norte,8385
3201159,Brejetuba,10111
3201209,Cachoeiro de Itapemirim,151577
3201308,Cariacica,280380
3201407,Castelo,30683
3201506,Colatina,98691
3201605,Conceição da Barra,21391
3201704,Conceição do Castelo,9669
3201803,Divino de São Lourenço,4091
3201902,Domingos Martins,29091
3202009,Dores do Rio Preto,5332
3202108,Ecoporanga,17843
3202207,Fundão,14573
3202256,Governador Lindenberg,8961
3202306,Guaçuí,23482
3202405,Guarapari,100700
3202454,Ibatiba,20139
3202504,Ibiraçu,9468
3202553,Ibitirama,7378
3202603,Iconha,10371
3202652,Irupi,10833
3202702,Itaguaçu,11398
3202801,Itapemirim,31401
3202900,Itarana,8929
3203007,Iúna,22574
3203056,Jaguaré,22227
3203106,Jerônimo Monteiro,9437
3203130,João Neiva,11640
3203163,Laranja da Terra,9350
3203205,Linhares,131298
3203304,Mantenópolis,10238
3203320,Marataízes,33611
3203346,Marechal Floriano,14193
3203353,Marilândia,10304
3203403,Mimoso do Sul,20302
3203502,Montanha,15020
3203601,Mucurici,4452
3203700,Muniz Freire,14583
3203809,Muqui,11244
3203908,Nova Venécia,39798
3204005,Pancas,15398
3204054,Pedro Canário,16720
3204104,Pinheiros,18786
3204203,Piúma,17845
3204252,Ponto Belo,5166
3204302,Presidente Kennedy,10717
3204351,Rio Bananal,15419
3204401,Rio Novo do Sul,9046
3204500,Santa Leopoldina,10737
3204559,Santa Maria de Jetibá,33312
3204609,Santa Teresa,19013
3204658,São Domingos do Norte,7046
3204708,São Gabriel da Palha,26269
3204807,São José do Calçado,8864
3204906,São Mateus,98475
3204955,São Roque do Canaã,9218
3205002,Serra,410824
3205010,Sooretama,20080
3205036,Vargem Alta,15822
3205069,Venda Nova do Imigrante,19548
3205101,Viana,58423
3205150,Vila Pavão,7217
3205176,Vila Valério,11109
3205200,Vila Velha,386278
3205309,Vitória,269502
3300100,Angra dos Reis,133573
3300159,Aperibé,9150
3300209,Araruama,105649
3300225,Areal,9571
3300233,Armação dos Búzios,32249
3300258,Arraial do Cabo,25465
3300308,Barra do Piraí,76194
3300407,Barra Mansa,140593
3300456,Belford Roxo,385630
3300506,Bom Jardim,23009
3300605,Bom Jesus do Itabapoana,28816
3300704,Cabo Frio,179224
3300803,Cachoeiras de Macacu,46434
3300902,Cambuci,12319
3300936,Carapebus,11058
3300951,Comendador Levy Gasparian,7063
3301009,Campos dos Goytacazes,388403
3301108,Cantagalo,15827
3301157,Cardoso Moreira,10573
3301207,Carmo,14201
3301306,Casimiro de Abreu,36584
3301405,Conceição de Macabu,16979
3301504,Cordeiro,17063
3301603,Duas Barras,8936
3301702,Duque de Caxias,647283
3301801,Engenheiro Paulo de Frontin,10283
3301850,Guapimirim,41347
3301876,Iguaba Grande,23098
3301900,Itaboraí,181549
3302007,Itaguaí,92331
3302056,Italva,11778
3302106,Itaocara,19288
3302205,Itaperuna,83947
3302254,Itatiaia,25106
3302270,Japeri,76518
3302304,Laje do Muriaé,6069
3302403,Macaé,194431
3302452,Macuco,4385
3302502,Magé,181852
3302601,Mangaratiba,33912
3302700,Maricá,161960
3302809,Mendes,14620
3302858,Mesquita,136079
3302908,Miguel Pereira,22334
3303005,Miracema,21875
3303104,Natividade,12451
3303203,Nilópolis,122295
3303302,Niterói,411468
3303401,Nova Friburgo,159364
3303500,Nova Iguaçu,632948
3303609,Paracambi,34442
3303708,Paraíba do Sul,34062
3303807,Paraty,36121
3303856,Paty do Alferes,23878
3303906,Petrópolis,232843
3303955,Pinheiral,19677
3304003,Piraí,22319
3304102,Porciúncula,14004
3304110,Porto Real,16184
3304128,Quatis,11062
3304144,Queimados,111587
3304151,Quissamã,17766
3304201,Resende,106205
3304300,Rio Bonito,46248
3304409,Rio Claro,14314
3304508,Rio das Flores,7237
3304524,Rio das Ostras,124893
3304557,Rio de Janeiro,5178723
3304607,Santa Maria Madalena,8466
3304706,Santo Antônio de Pádua,34130
3304755,São Francisco de Itabapoana,35901
3304805,São Fidélis,31976
3304904,São Gonçalo,746987
3305000,São João da Barra,29832
3305109,São João de Meriti,357783
3305133,São José de Ubá,5865
3305158,São José do Vale do Rio Preto,17817
3305208,São Pedro da Aldeia,83679
3305307,São Sebastião do Alto,6346
3305406,Sapucaia,14591
3305505,Saquarema,73431
3305554,Seropédica,64258
3305604,Silva Jardim,17028
3305703,Sumidouro,12319
3305752,Tanguá,24934
3305802,Teresópolis,135929
3305901,Trajano de Moraes,8503
3306008,Três Rios,63602
3306107,Valença,56443
3306156,Varre-Sai,8098
3306206,Vassouras,27879
3306305,Volta Redonda,218060
3500105,Adamantina,29418
3500204,Adolfo,3570
3500303,Aguaí,25917
3500402,Águas da Prata,6221
3500501,Águas de Lindóia,15156
3500550,Águas de Santa Bárbara,5843
3500600,Águas de São Pedro,2414
3500709,Agudos,30259
3500758,Alambari,4920
3500808,Alfredo Marcondes,3691
3500907,Altair,2792
3501004,Altinópolis,13723
3501103,Alto Alegre,3263
3501152,Alumínio,13883
3501202,Álvares Florence,3343
3501301,Álvares Machado,22078
3501400,Álvaro de Carvalho,4188
3501509,Alvinlândia,2331
3501608,Americana,198508
3501707,Américo Brasiliense,26751
3501806,Américo de Campos,4948
3501905,Amparo,57127
3502002,Analândia,3704
3502101,Andradina,49683
3502200,Angatuba,19257
3502309,Anhembi,4504
3502408,Anhumas,3280
3502507,Aparecida,26932
3502606,Aparecida d'Oeste,3470
3502705,Apiaí,19671
3502754,Araçariguama,16809
3502804,Araçatuba,166374
3502903,Araçoiaba da Serra,26974
3503000,Aramina,4452
3503109,Arandu,5486
3503158,Arapeí,1926
3503208,Araraquara,201268
3503307,Araras,108270
3503356,Arco-Íris,1650
3503406,Arealva,6773
3503505,Areias,2888
3503604,Areiópolis,8084
3503703,Ariranha,6394
3503802,Artur Nogueira,41603
3503901,Arujá,69581
3503950,Aspásia,1523
3504008,Assis,83896
3504107,Atibaia,129470
3504206,Auriflama,11461
3504305,Avaí,3602
3504404,Avanhandava,9212
3504503,Avaré,75399
3504602,Bady Bassitt,21916
3504701,Balbinos,3648
3504800,Bálsamo,8027
3504909,Bananal,8219
3505005,Barão de Antonina,2805
3505104,Barbosa,4553
3505203,Bariri,25995
3505302,Barra Bonita,29236
3505351,Barra do Chapéu,4096
3505401,Barra do Turvo,5411
3505500,Barretos,100953
3505609,Barrinha,25288
3505708,Barueri,252162
3505807,Bastos,17622
3505906,Batatais,48313
3506003,Bauru,313201
3506102,Bebedouro,63124
3506201,Bento de Abreu,2088
3506300,Bernardino de Campos,9703
3506359,Bertioga,50548
3506409,Bilac,6099
3506508,Birigui,98183
3506607,Biritiba-Mirim,23911
3506706,Boa Esperança do Sul,10326
3506805,Bocaina,9201
3506904,Bofete,8547
3507001,Boituva,49365
3507100,Bom Jesus dos Perdões,17738
3507159,Bom Sucesso de Itararé,2731
3507209,Borá,727
3507308,Boracéia,3738
3507407,Borborema,11941
3507456,Borebi,2121
3507506,Botucatu,119423
3507605,Bragança Paulista,146174
3507704,Braúna,4332
3507753,Brejo Alegre,2119
3507803,Brodowski,20545
3507902,Brotas,19673
3508009,Buri,15611
3508108,Buritama,14184
3508207,Buritizal,3595
3508306,Cabrália Paulista,3492
3508405,Cabreúva,37269
3508504,Caçapava,78042
3508603,Cachoeira Paulista,25594
3508702,Caconde,14146
3508801,Cafelândia,13536
3508900,Caiabu,3072
3509007,Caieiras,76780
3509106,Caiuá,4750
3509205,Cajamar,72978
3509254,Cajati,22217
3509304,Cajobi,7626
3509403,Cajuru,19293
3509452,Campina do Monte Alegre,4839
3509502,Campinas,948087
3509601,Campo Limpo Paulista,62523
3509700,Campos do Jordão,37990
3509809,Campos Novos Paulista,3939
3509908,Cananéia,9889
3509957,Canas,3838
3510005,Cândido Mota,24243
3510104,Cândido Rodrigues,2479
3510153,Canitar,4873
3510203,Capão Bonito,37259
3510302,Capela do Alto,18488
3510401,Capivari,40696
3510500,Caraguatatuba,107825
3510609,Carapicuíba,309636
3510708,Cardoso,9522
3510807,Casa Branca,23226
3510906,Cássia dos Coqueiros,2363
3511003,Castilho,16112
3511102,Catanduva,96555
3511201,Catiguá,5772
3511300,Cedral,10337
3511409,Cerqueira César,17375
3511508,Cerquilho,36806
3511607,Cesário Lange,15415
3511706,Charqueada,12547
3511904,Clementina,5562
3512001,Colina,15071
3512100,Colômbia,5249
3512209,Conchal,22431
3512308,Conchas,12497
3512407,Cordeirópolis,19772
3512506,Coroados,4407
3512605,Coronel Macedo,3543
3512704,Corumbataí,3386
3512803,Cosmópolis,48565
3512902,Cosmorama,7199
3513009,Cotia,216842
3513108,Cravinhos,27495
3513207,Cristais Paulista,7453
3513306,Cruzália,1767
3513405,Cruzeiro,61423
3513504,Cubatão,89693
3513603,Cunha,18406
3513702,Descalvado,26447
3513801,Diadema,321584
3513850,Dirce Reis,1369
3513900,Divinolândia,9472
3514007,Dobrada,6963
3514106,Dois Córregos,19773
3514205,Dolcinópolis,1865
3514304,Dourado,6864
3514403,Dracena,38331
3514502,Duartina,10357
3514601,Dumont,7779
3514700,Echaporã,5014
3514809,Eldorado,10119
3514908,Elias Fausto,14194
3514924,Elisiário,2592
3514957,Embaúba,1938
3515004,Embu das Artes,198340
3515103,Embu-Guaçu,53271
3515129,Emilianópolis,2536
3515152,Engenheiro Coelho,15544
3515186,Espírito Santo do Pinhal,33647
3515194,Espírito Santo do Turvo,3249
3515202,Estrela d'Oeste,7884
3515301,Estrela do Norte,2189
3515350,Euclides da Cunha Paulista,6383
3515400,Fartura,13645
3515509,Fernandópolis,59534
3515608,Fernando Prestes,5011
3515657,Fernão,1347
3515707,Ferraz de Vasconcelos,141896
3515806,Flora Rica,1259
3515905,Floreal,2382
3516002,Flórida Paulista,10986
3516101,Florínia,3345
3516200,Franca,288450
3516309,Francisco Morato,128493
3516408,Franco da Rocha,115844
3516507,Gabriel Monteiro,2306
3516606,Gália,5330
3516705,Garça,35003
3516804,Gastão Vidigal,2687
3516853,Gavião Peixoto,3729
3516903,General Salgado,8609
3517000,Getulina,8716
3517109,Glicério,3380
3517208,Guaiçara,8947
3517307,Guaimbê,4464
3517406,Guaíra,32438
3517505,Guapiaçu,17653
3517604,Guapiara,13757
3517703,Guará,15134
3517802,Guaraçaí,6357
3517901,Guaraci,8484
3518008,Guarani d'Oeste,1639
3518107,Guarantã,5125
3518206,Guararapes,25665
3518305,Guararema,25288
3518404,Guaratinguetá,97528
3518503,Guareí,12693
3518602,Guariba,30291
3518701,Guarujá,231034
3518800,Guarulhos,1037136
3518859,Guatapará,5861
3518909,Guzolândia,3469
3519006,Herculândia,7441
3519055,Holambra,12236
3519071,Hortolândia,190524
3519105,Iacanga,8510
3519204,Iacri,5089
3519253,Iaras,6760
3519303,Ibaté,25760
3519402,Ibirá,9678
3519501,Ibirarema,5228
3519600,Ibitinga,48930
3519709,Ibiúna,60508
3519808,Icém,6574
3519907,Iepê,6274
3520004,Igaraçu do Tietê,18948
3520103,Igarapava,21550
3520202,Igaratá,8612
3520301,Iguape,23585
3520400,Ilhabela,28128
3520426,Ilha Comprida,11091
3520442,Ilha Solteira,21527
3520509,Indaiatuba,209755
3520608,Indiana,4195
3520707,Indiaporã,3381
3520806,Inúbia Paulista,3032
3520905,Ipaussu,11037
3521002,Iperó,29061
3521101,Ipeúna,5518
3521150,Ipiguá,5398
3521200,Iporanga,3167
3521309,Ipuã,11813
3521408,Iracemápolis,18006
3521507,Irapuã,5619
3521606,Irapuru,6160
3521705,Itaberá,14581
3521804,Itaí,20077
3521903,Itajobi,14112
3522000,Itaju,2916
3522109,Itanhaém,90709
3522158,Itaóca,2743
3522208,Itapecerica da Serra,125224
3522307,Itapetininga,127703
3522406,Itapeva,71981
3522505,Itapevi,181187
3522604,Itapira,60399
3522653,Itapirapuã Paulista,3402
3522703,Itápolis,32905
3522802,Itaporanga,11376
3522901,Itapuí,10844
3523008,Itapura,3245
3523107,Itaquaquecetuba,287031
3523206,Itararé,35880
3523305,Itariri,12107
3523404,Itatiba,100315
3523503,Itatinga,15330
3523602,Itirapina,13576
3523701,Itirapuã,4592
3523800,Itobi,6619
3523909,Itu,136492
3524006,Itupeva,55719
3524105,Ituverava,31230
3524204,Jaborandi,5152
3524303,Jaboticabal,60179
3524402,Jacareí,195744
3524501,Jaci,6099
3524600,Jacupiranga,12812
3524709,Jaguariúna,48628
3524808,Jales,41044
3524907,Jambeiro,5153
3525003,Jandira,94439
3525102,Jardinópolis,36568
3525201,Jarinu,29759
3525300,Jaú,110996
3525409,Jeriquara,3013
3525508,Joanópolis,10479
3525607,João Ramalho,3447
3525706,José Bonifácio,29982
3525805,Júlio Mesquita,3421
3525854,Jumirim,2437
3525904,Jundiaí,367948
3526001,Junqueirópolis,17030
3526100,Juquiá,13747
3526209,Juquitiba,21771
3526308,Lagoinha,4321
3526407,Laranjal Paulista,21539
3526506,Lavínia,8896
3526605,Lavrinhas,5636
3526704,Leme,80169
3526803,Lençóis Paulista,54208
3526902,Limeira,242661
3527009,Lindóia,5780
3527108,Lins,61814
3527207,Lorena,69452
3527256,Lourdes,1630
3527306,Louveira,41084
3527405,Lucélia,17045
3527504,Lucianópolis,1968
3527603,Luís Antônio,9736
3527702,Luiziânia,3763
3527801,Lupércio,3196
3527900,Lutécia,2153
3528007,Macatuba,13617
3528106,Macaubal,6324
3528205,Macedônia,3354
3528304,Magda,2671
3528403,Mairinque,40537
3528502,Mairiporã,75647
3528601,Manduri,8097
3528700,Marabá Paulista,3941
3528809,Maracaí,10379
3528858,Marapoama,2726
3528908,Mariápolis,2914
3529005,Marília,195154
3529104,Marinópolis,1603
3529203,Martinópolis,20632
3529302,Matão,65935
3529401,Mauá,340603
3529500,Mendonça,5051
3529609,Meridiano,3798
3529658,Mesópolis,1586
3529708,Miguelópolis,15776
3529807,Mineiros do Tietê,9217
3529906,Miracatu,14610
3530003,Mira Estrela,2614
3530102,Mirandópolis,24143
3530201,Mirante do Paranapanema,13043
3530300,Mirassol,52061
3530409,Mirassolândia,3806
3530508,Mococa,56360
3530607,Mogi das Cruzes,363207
3530706,Mogi Guaçu,126387
3530805,Mogi Mirim,76942
3530904,Mombuca,2884
3531001,Monções,1626
3531100,Mongaguá,50593
3531209,Monte Alegre do Sul,7275
3531308,Monte Alto,40041
3531407,Monte Aprazível,18592
3531506,Monte Azul Paulista,15258
3531605,Monte Castelo,3473
3531704,Monteiro Lobato,3308
3531803,Monte Mor,51122
3531902,Morro Agudo,22444
3532009,Morungaba,11110
3532058,Motuca,3302
3532108,Murutinga do Sul,3183
3532157,Nantes,2110
3532207,Narandiba,4408
3532306,Natividade da Serra,5708
3532405,Nazaré Paulista,14857
3532504,Neves Paulista,8164
3532603,Nhandeara,8362
3532702,Nipoã,3780
3532801,Nova Aliança,5484
3532827,Nova Campina,6614
3532843,Nova Canaã Paulista,1765
3532868,Nova Castilho,854
3532900,Nova Europa,7512
3533007,Nova Granada,15817
3533106,Nova Guataporanga,1783
3533205,Nova Independência,3790
3533254,Novais,3472
3533304,Nova Luzitânia,2366
3533403,Nova Odessa,50997
3533502,Novo Horizonte,31547
3533601,Nuporanga,6001
3533700,Ocauçu,3469
3533809,Óleo,2080
3533908,Olímpia,45082
3534005,Onda Verde,3834
3534104,Oriente,5057
3534203,Orindiúva,4805
3534302,Orlândia,31858
3534401,Osasco,592821
3534500,Oscar Bressane,2077
3534609,Osvaldo Cruz,26473
3534708,Ourinhos,85186
3534757,Ouroeste,8426
3534807,Ouro Verde,6215
3534906,Pacaembu,13289
3535002,Palestina,9423
3535101,Palmares Paulista,7782
3535200,Palmeira d'Oeste,7635
3535309,Palmital,16422
3535408,Panorama,11875
3535507,Paraguaçu Paulista,33547
3535606,Paraibuna,14417
3535705,Paraíso,5087
3535804,Paranapanema,15422
3535903,Paranapuã,3323
3536000,Parapuã,8899
3536109,Pardinho,5716
3536208,Pariquera-Açu,15454
3536257,Parisi,2382
3536307,Patrocínio Paulista,11546
3536406,Paulicéia,6271
3536505,Paulínia,89419
3536570,Paulistânia,1697
3536604,Paulo de Faria,6192
3536703,Pederneiras,36420
3536802,Pedra Bela,5479
3536901,Pedranópolis,2367
3537008,Pedregulho,12609
3537107,Pedreira,36102
3537156,Pedrinhas Paulista,2375
3537206,Pedro de Toledo,9005
3537305,Penápolis,50660
3537404,Pereira Barreto,19890
3537503,Pereiras,7018
3537602,Peruíbe,55347
3537701,Piacatu,4580
3537800,Piedade,43493
3537909,Pilar do Sul,22224
3538006,Pindamonhangaba,133430
3538105,Pindorama,12201
3538204,Pinhalzinho,12676
3538303,Piquerobi,2739
3538501,Piquete,10419
3538600,Piracaia,21805
3538709,Piracicaba,349703
3538808,Piraju,24256
3538907,Pirajuí,19104
3539004,Pirangi,9111
3539103,Pirapora do Bom Jesus,14193
3539202,Pirapozinho,20829
3539301,Pirassununga,60738
3539400,Piratininga,12218
3539509,Pitangueiras,27156
3539608,Planalto,3586
3539707,Platina,2414
3539806,Poá,83874
3539905,Poloni,4609
3540002,Pompéia,16699
3540101,Pongaí,2875
3540200,Pontal,30087
3540259,Pontalinda,3307
3540309,Pontes Gestal,1948
3540408,Populina,3425
3540507,Porangaba,8690
3540606,Porto Feliz,46309
3540705,Porto Ferreira,43676
3540754,Potim,16572
3540804,Potirendaba,15082
3540853,Pracinha,2335
3540903,Pradópolis,13925
3541000,Praia Grande,282623
3541059,Pratânia,4037
3541109,Presidente Alves,3109
3541208,Presidente Bernardes,12589
3541307,Presidente Epitácio,32443
3541406,Presidente Prudente,187629
3541505,Presidente Venceslau,29696
3541604,Promissão,28685
3541653,Quadra,2760
3541703,Quatá,10587
3541802,Queiroz,2577
3541901,Queluz,7365
3542008,Quintana,5674
3542107,Rafard,7267
3542206,Rancharia,23408
3542305,Redenção da Serra,3702
3542404,Regente Feijó,16604
3542503,Reginópolis,6640
3542602,Registro,48229
3542701,Restinga,5075
3542800,Ribeira,2516
3542909,Ribeirão Bonito,8954
3543006,Ribeirão Branco,14490
3543105,Ribeirão Corrente,3610
3543204,Ribeirão do Sul,3878
3543238,Ribeirão dos Índios,1729
3543253,Ribeirão Grande,6070
3543303,Ribeirão Pires,95921
3543402,Ribeirão Preto,580893
3543501,Riversul,4493
3543600,Rifaina,3338
3543709,Rincão,7428
3543808,Rinópolis,7773
3543907,Rio Claro,166757
3544004,Rio das Pedras,25220
3544103,Rio Grande da Serra,35405
3544202,Riolândia,8789
3544251,Rosana,14319
3544301,Roseira,8640
3544400,Rubiácea,2133
3544509,Rubinéia,3214
3544608,Sabino,4250
3544707,Sagres,1992
3544806,Sales,5323
3544905,Sales Oliveira,9436
3545001,Salesópolis,12354
3545100,Salmourão,3928
3545159,Saltinho,6840
3545209,Salto,109014
3545308,Salto de Pirapora,35521
3545407,Salto Grande,7386
3545506,Sandovalina,2859
3545605,Santa Adélia,11647
3545704,Santa Albertina,5272
3545803,Santa Bárbara d'Oeste,152412
3546009,Santa Branca,11618
3546108,Santa Clara d'Oeste,2092
3546207,Santa Cruz da Conceição,3637
3546256,Santa Cruz da Esperança,1709
3546306,Santa Cruz das Palmeiras,23636
3546405,Santa Cruz do Rio Pardo,37858
3546504,Santa Ernestina,4981
3546603,Santa Fé do Sul,28881
3546702,Santa Gertrudes,18851
3546801,Santa Isabel,43137
3546900,Santa Lúcia,5863
3547007,Santa Maria da Serra,4168
3547106,Santa Mercedes,2394
